time,sfe,ssip,rfip,type
"05/11/2022, 00:02:07",0,0,1.0,1
"05/11/2022, 00:02:12",0,0,1.0,1
"05/11/2022, 00:02:17",0,0,1.0,1
"05/11/2022, 00:02:22",0,0,1.0,1
"05/11/2022, 00:02:27",0,0,1.0,1
"05/11/2022, 00:02:32",0,0,1.0,1
"05/11/2022, 00:02:37",0,0,1.0,1
"05/11/2022, 00:02:42",0,0,1.0,1
"05/11/2022, 00:02:47",0,0,1.0,1
"05/11/2022, 00:02:52",0,0,1.0,1
"05/11/2022, 00:02:57",0,0,1.0,1
"05/11/2022, 00:03:02",0,0,1.0,1
"05/11/2022, 00:03:07",0,0,1.0,1
"05/11/2022, 00:03:12",0,0,1.0,1
"05/11/2022, 00:03:17",0,0,1.0,1
"05/11/2022, 00:03:22",0,0,1.0,1
"05/11/2022, 00:03:27",0,0,1.0,1
"05/11/2022, 00:03:32",0,0,1.0,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"05/16/2022, 12:05:56",-6,-4,1.0,0
"05/16/2022, 12:05:59",-10,-5,1.0,0
"05/16/2022, 12:06:02",-20,-7,1.0,0
"05/16/2022, 12:06:05",-20,-7,1.0,0
"05/16/2022, 12:06:08",-22,-7,1.0,0
"05/16/2022, 12:06:11",-32,-9,1.0,0
"05/16/2022, 12:06:14",-34,-10,1.0,0
"05/16/2022, 12:06:17",-36,-10,1.0,0
"05/16/2022, 12:06:20",-42,-10,1.0,0
"05/16/2022, 12:06:23",-42,-10,1.0,0
"05/16/2022, 12:06:26",-54,-10,1.0,0
"05/16/2022, 12:06:29",-56,-10,1.0,0
"05/16/2022, 12:06:32",-58,-10,1.0,0
"05/16/2022, 12:06:35",-66,-10,1.0,0
"05/16/2022, 12:06:38",-66,-10,1.0,0
"05/16/2022, 12:06:41",-68,-10,1.0,0
"05/16/2022, 12:06:44",-68,-10,1.0,0
"05/16/2022, 12:06:47",-68,-10,1.0,0
"05/16/2022, 12:06:50",-74,-10,1.0,0
"05/16/2022, 12:06:53",-76,-10,1.0,0
"05/16/2022, 12:06:56",-76,-10,1.0,0
"05/16/2022, 12:06:59",-78,-10,1.0,0
"05/16/2022, 12:07:02",-78,-10,1.0,0
"05/16/2022, 12:07:05",-80,-10,1.0,0
"05/16/2022, 12:07:08",-82,-10,1.0,0
"05/16/2022, 12:07:11",-82,-10,1.0,0
"05/16/2022, 12:07:14",-84,-10,1.0,0
"05/16/2022, 12:07:17",-86,-10,1.0,0
"05/16/2022, 12:07:20",-86,-10,1.0,0
"05/16/2022, 12:07:23",-88,-10,1.0,0
"05/16/2022, 12:07:26",-90,-10,1.0,0
"05/16/2022, 12:07:29",-90,-10,1.0,0
"05/16/2022, 12:07:32",-90,-10,1.0,0
"05/16/2022, 12:07:35",-90,-10,1.0,0
"05/16/2022, 12:07:38",-90,-10,1.0,0
"05/16/2022, 12:07:41",-90,-10,1.0,0
"05/16/2022, 12:07:44",-90,-10,1.0,0
"05/16/2022, 12:07:47",-90,-10,1.0,0
"05/16/2022, 12:07:50",-90,-10,1.0,0
"05/16/2022, 12:07:53",-90,-10,1.0,0
"05/16/2022, 12:07:56",-90,-10,1.0,0
"05/16/2022, 12:07:59",-90,-10,1.0,0
"05/16/2022, 12:08:02",-90,-10,1.0,0
"05/16/2022, 12:08:05",-90,-10,1.0,0
"05/16/2022, 12:08:08",-90,-10,1.0,0
"05/16/2022, 12:08:11",-90,-10,1.0,0
"05/16/2022, 12:08:14",-90,-10,1.0,0
"05/16/2022, 12:08:17",-90,-10,1.0,0
"05/16/2022, 12:08:20",-90,-10,1.0,0
"05/16/2022, 12:08:23",-90,-10,1.0,0
"05/16/2022, 12:08:26",-90,-10,1.0,0
"05/16/2022, 12:08:29",-90,-10,1.0,0
"05/16/2022, 12:08:32",-90,-10,1.0,0
"05/16/2022, 12:08:35",-90,-10,1.0,0
"05/16/2022, 12:08:38",-90,-10,1.0,0
"05/16/2022, 12:08:41",-90,-10,1.0,0
"05/16/2022, 12:08:44",-90,-10,1.0,0
"05/16/2022, 12:08:49",-90,-10,1.0,0
"05/16/2022, 12:08:52",-90,-10,1.0,0
"05/16/2022, 12:08:55",-90,-10,1.0,0
"05/16/2022, 12:08:58",-90,-10,1.0,0
"05/16/2022, 12:09:01",0,0,1.0,0
"05/16/2022, 12:09:04",-90,-10,1.0,0
"05/16/2022, 12:09:07",-90,-10,1.0,0
"05/16/2022, 12:09:10",-90,-10,1.0,0
"05/16/2022, 12:09:13",-90,-10,1.0,0
"05/16/2022, 12:09:16",-90,-10,1.0,0
"05/16/2022, 12:09:19",-90,-10,1.0,0
"05/16/2022, 12:09:22",-90,-10,1.0,0
"05/16/2022, 12:09:25",-90,-10,1.0,0
"05/16/2022, 12:09:28",-90,-10,1.0,0
"05/16/2022, 12:09:31",-90,-10,1.0,0
"05/16/2022, 12:09:34",-90,-10,1.0,0
"05/16/2022, 12:09:37",-90,-10,1.0,0
"05/16/2022, 12:09:40",0,0,1.0,0
"05/16/2022, 12:09:43",-90,-10,1.0,0
"05/16/2022, 12:09:46",-90,-10,1.0,0
"05/16/2022, 12:09:49",-90,-10,1.0,0
"05/16/2022, 12:09:52",-90,-10,1.0,0
"05/16/2022, 12:09:55",-90,-10,1.0,0
"05/16/2022, 12:09:58",-90,-10,1.0,0
"05/16/2022, 12:10:01",-90,-10,1.0,0
"05/16/2022, 12:10:04",-90,-10,1.0,0
"05/16/2022, 12:10:07",-90,-10,1.0,0
"05/16/2022, 12:10:10",-90,-10,1.0,0
"05/16/2022, 12:10:13",-90,-10,1.0,0
"05/16/2022, 12:10:16",-90,-10,1.0,0
"05/16/2022, 12:10:19",-90,-10,1.0,0
"05/16/2022, 12:10:22",-90,-10,1.0,0
"05/16/2022, 12:10:25",-90,-10,1.0,0
"05/16/2022, 12:10:28",-90,-10,1.0,0
"05/16/2022, 12:10:31",-90,-10,1.0,0
"05/16/2022, 12:10:34",-90,-10,1.0,0
"05/16/2022, 12:10:37",-90,-10,1.0,0
"05/16/2022, 12:10:40",-90,-10,1.0,0
"05/16/2022, 12:10:43",-90,-10,1.0,0
"05/16/2022, 12:10:46",-90,-10,1.0,0
"05/16/2022, 12:10:49",-90,-10,1.0,0
"05/16/2022, 12:10:52",-90,-10,1.0,0
"05/16/2022, 12:10:55",-90,-10,1.0,0
"05/16/2022, 12:10:58",-90,-10,1.0,0
"05/16/2022, 12:11:01",-90,-10,1.0,0
"05/16/2022, 12:11:04",-90,-10,1.0,0
"05/16/2022, 12:11:07",-90,-10,1.0,0
"05/16/2022, 12:11:10",-90,-10,1.0,0
"05/16/2022, 12:11:13",-90,-10,1.0,0
"05/16/2022, 12:11:16",-90,-10,1.0,0
"05/16/2022, 12:11:19",-90,-10,1.0,0
"05/16/2022, 12:11:22",-90,-10,1.0,0
"05/16/2022, 12:11:25",-90,-10,1.0,0
"05/16/2022, 12:11:28",-90,-10,1.0,0
"05/16/2022, 12:11:31",-90,-10,1.0,0
"05/16/2022, 12:11:34",-90,-10,1.0,0
"05/16/2022, 12:11:37",-90,-10,1.0,0
"05/16/2022, 12:11:40",-90,-10,1.0,0
"05/16/2022, 12:11:43",-90,-10,1.0,0
"05/16/2022, 12:11:46",-90,-10,1.0,0
"05/16/2022, 12:11:49",-90,-10,1.0,0
"05/16/2022, 12:11:52",-90,-10,1.0,0
"05/16/2022, 12:11:55",-90,-10,1.0,0
"05/16/2022, 12:11:58",-90,-10,1.0,0
"05/16/2022, 12:12:01",-90,-10,1.0,0
"05/16/2022, 12:12:04",-90,-10,1.0,0
"05/16/2022, 12:12:07",-90,-10,1.0,0
"05/16/2022, 12:12:10",-90,-10,1.0,0
"05/16/2022, 12:12:13",-90,-10,1.0,0
"05/16/2022, 12:12:16",-90,-10,1.0,0
"05/16/2022, 12:12:19",-90,-10,1.0,0
"05/16/2022, 12:12:22",-90,-10,1.0,0
"05/16/2022, 12:12:25",-90,-10,1.0,0
"05/16/2022, 12:12:28",-90,-10,1.0,0
"05/16/2022, 12:12:31",-90,-10,1.0,0
"05/16/2022, 12:12:34",-90,-10,1.0,0
"05/16/2022, 12:12:37",-90,-10,1.0,0
"05/16/2022, 12:12:40",-90,-10,1.0,0
"05/16/2022, 12:12:43",-90,-10,1.0,0
"05/16/2022, 12:12:46",-90,-10,1.0,0
"05/16/2022, 12:12:49",-90,-10,1.0,0
"05/16/2022, 12:12:52",-90,-10,1.0,0
"05/16/2022, 12:12:55",-90,-10,1.0,0
"05/16/2022, 12:12:58",-90,-10,1.0,0
"05/16/2022, 12:13:01",-90,-10,1.0,0
"05/16/2022, 12:13:04",-90,-10,1.0,0
"05/16/2022, 12:13:07",-90,-10,1.0,0
"05/16/2022, 12:13:10",-90,-10,1.0,0
"05/16/2022, 12:13:13",-90,-10,1.0,0
"05/16/2022, 12:13:16",-90,-10,1.0,0
"05/16/2022, 12:13:19",-90,-10,1.0,0
"05/16/2022, 12:13:22",-90,-10,1.0,0
"05/16/2022, 12:13:25",-90,-10,1.0,0
"05/16/2022, 12:13:28",-90,-10,1.0,0
"05/16/2022, 12:13:31",-90,-10,1.0,0
"05/16/2022, 12:13:34",-90,-10,1.0,0
"05/16/2022, 12:13:37",-90,-10,1.0,0
"05/16/2022, 12:13:40",-90,-10,1.0,0
"05/16/2022, 12:13:43",-90,-10,1.0,0
"05/16/2022, 12:13:46",-90,-10,1.0,0
"05/16/2022, 12:13:49",-90,-10,1.0,0
"05/16/2022, 12:13:52",-90,-10,1.0,0
"05/16/2022, 12:13:55",-90,-10,1.0,0
"05/16/2022, 12:13:58",-90,-10,1.0,0
"05/16/2022, 12:14:01",-90,-10,1.0,0
"05/16/2022, 12:14:04",-90,-10,1.0,0
"05/16/2022, 12:14:07",-90,-10,1.0,0
"05/16/2022, 12:14:10",-90,-10,1.0,0
"05/16/2022, 12:14:13",-90,-10,1.0,0
"05/16/2022, 12:14:16",-90,-10,1.0,0
"05/16/2022, 12:14:19",-90,-10,1.0,0
"05/16/2022, 12:14:22",-90,-10,1.0,0
"05/16/2022, 12:14:25",-90,-10,1.0,0
"05/16/2022, 12:14:28",-90,-10,1.0,0
"05/16/2022, 12:14:31",-90,-10,1.0,0
"05/16/2022, 12:14:34",-90,-10,1.0,0
"05/16/2022, 12:14:37",-90,-10,1.0,0
"05/16/2022, 12:14:40",-90,-10,1.0,0
"05/16/2022, 12:14:43",-90,-10,1.0,0
"05/16/2022, 12:14:46",-90,-10,1.0,0
"05/16/2022, 12:14:49",-90,-10,1.0,0
"05/16/2022, 12:14:52",-90,-10,1.0,0
"05/16/2022, 12:14:55",-90,-10,1.0,0
"05/16/2022, 12:14:58",-90,-10,1.0,0
"05/16/2022, 12:15:01",-90,-10,1.0,0
"05/16/2022, 12:15:04",-90,-10,1.0,0
"05/16/2022, 12:15:07",-90,-10,1.0,0
"05/16/2022, 12:15:10",-90,-10,1.0,0
"05/16/2022, 12:15:13",-90,-10,1.0,0
"05/16/2022, 12:15:16",-90,-10,1.0,0
"05/16/2022, 12:15:19",-90,-10,1.0,0
"05/16/2022, 12:15:22",-90,-10,1.0,0
"05/16/2022, 12:15:25",-90,-10,1.0,0
"05/16/2022, 12:15:28",-90,-10,1.0,0
"05/16/2022, 12:15:31",-90,-10,1.0,0
"05/16/2022, 12:15:34",-90,-10,1.0,0
"05/16/2022, 12:15:37",-90,-10,1.0,0
"05/16/2022, 12:15:40",-90,-10,1.0,0
"05/16/2022, 12:15:43",-90,-10,1.0,0
"05/16/2022, 12:15:46",-90,-10,1.0,0
"05/16/2022, 12:15:49",-90,-10,1.0,0
"05/16/2022, 12:15:52",-90,-10,1.0,0
"05/16/2022, 12:15:55",-90,-10,1.0,0
"05/16/2022, 12:15:58",-90,-10,1.0,0
time,sfe,ssip,rfip,type
"05/16/2022, 12:18:11",-24,-24,1.0,1
"05/16/2022, 12:18:14",-60,-60,1.0,1
"05/16/2022, 12:18:17",-97,-97,1.0,1
"05/16/2022, 12:18:20",-134,-134,1.0,1
"05/16/2022, 12:18:23",-291,-291,1.0,1
"05/16/2022, 12:18:26",-469,-469,1.0,1
"05/16/2022, 12:18:29",-641,-641,1.0,1
"05/16/2022, 12:18:32",-835,-835,1.0,1
"05/16/2022, 12:18:35",-1055,-1055,1.0,1
"05/16/2022, 12:18:38",-1226,-1226,1.0,1
"05/16/2022, 12:18:41",-1473,-1473,1.0,1
"05/16/2022, 12:18:44",-1644,-1644,1.0,1
"05/16/2022, 12:18:47",-1863,-1863,1.0,1
"05/16/2022, 12:18:50",-1918,-1918,1.0,1
"05/16/2022, 12:18:53",-2163,-2163,1.0,1
"05/16/2022, 12:18:56",-2409,-2409,1.0,1
"05/16/2022, 12:18:59",-2578,-2578,1.0,1
"05/16/2022, 12:19:02",-2826,-2826,1.0,1
"05/16/2022, 12:19:05",-2996,-2996,1.0,1
"05/16/2022, 12:19:08",-3243,-3243,1.0,1
"05/16/2022, 12:19:11",-3409,-3409,1.0,1
"05/16/2022, 12:19:14",-3657,-3657,1.0,1
"05/16/2022, 12:19:17",-3751,-3751,1.0,1
"05/16/2022, 12:19:20",-3788,-3788,1.0,1
"05/16/2022, 12:19:23",-3824,-3824,1.0,1
"05/16/2022, 12:19:26",-3884,-3884,1.0,1
"05/16/2022, 12:19:29",-4050,-4050,1.0,1
"05/16/2022, 12:19:32",-4236,-4236,1.0,1
"05/16/2022, 12:19:35",-4464,-4464,1.0,1
"05/16/2022, 12:19:38",-4632,-4632,1.0,1
"05/16/2022, 12:19:41",-4874,-4874,1.0,1
"05/16/2022, 12:19:44",-5052,-5052,1.0,1
"05/16/2022, 12:19:47",-5287,-5287,1.0,1
"05/16/2022, 12:19:51",-5468,-5468,1.0,1
"05/16/2022, 12:19:54",-5716,-5716,1.0,1
"05/16/2022, 12:19:57",-5884,-5884,1.0,1
"05/16/2022, 12:20:00",-6132,-6132,1.0,1
"05/16/2022, 12:20:03",-6304,-6304,1.0,1
"05/16/2022, 12:20:06",-6399,-6399,1.0,1
"05/16/2022, 12:20:09",-6436,-6436,1.0,1
"05/16/2022, 12:20:12",-6625,-6625,1.0,1
"05/16/2022, 12:20:15",-6793,-6793,1.0,1
"05/16/2022, 12:20:18",-7035,-7035,1.0,1
"05/16/2022, 12:20:21",-7217,-7217,1.0,1
"05/16/2022, 12:20:24",-7253,-7253,1.0,1
"05/16/2022, 12:20:27",-7290,-7290,1.0,1
"05/16/2022, 12:20:30",-7327,-7327,1.0,1
"05/16/2022, 12:20:33",-7485,-7485,1.0,1
"05/16/2022, 12:20:36",-7674,-7674,1.0,1
"05/16/2022, 12:20:39",-7843,-7843,1.0,1
"05/16/2022, 12:20:42",-8018,-8018,1.0,1
"05/16/2022, 12:20:45",-8206,-8206,1.0,1
"05/16/2022, 12:20:48",-8377,-8377,1.0,1
"05/16/2022, 12:20:51",-8625,-8625,1.0,1
"05/16/2022, 12:20:54",-8751,-8751,1.0,1
"05/16/2022, 12:20:57",-8999,-8999,1.0,1
"05/16/2022, 12:21:00",-9166,-9166,1.0,1
"05/16/2022, 12:21:03",-9413,-9413,1.0,1
"05/16/2022, 12:21:06",-9646,-9646,1.0,1
"05/16/2022, 12:21:10",-9832,-9832,1.0,1
"05/16/2022, 12:21:13",-10045,-10045,1.0,1
"05/16/2022, 12:21:16",-10250,-10250,1.0,1
"05/16/2022, 12:21:19",-10476,-10476,1.0,1
"05/16/2022, 12:21:22",-10666,-10666,1.0,1
"05/16/2022, 12:21:25",-10907,-10907,1.0,1
"05/16/2022, 12:21:28",-10943,-10943,1.0,1
"05/16/2022, 12:21:31",-10980,-10980,1.0,1
"05/16/2022, 12:21:34",-11017,-11017,1.0,1
"05/16/2022, 12:21:37",-11135,-11135,1.0,1
"05/16/2022, 12:21:40",-11307,-11307,1.0,1
"05/16/2022, 12:21:43",-11475,-11475,1.0,1
"05/16/2022, 12:21:46",-11682,-11682,1.0,1
"05/16/2022, 12:21:49",-11894,-11894,1.0,1
"05/16/2022, 12:21:52",-12064,-12064,1.0,1
"05/16/2022, 12:21:55",-12312,-12312,1.0,1
"05/16/2022, 12:21:58",-12483,-12483,1.0,1
"05/16/2022, 12:22:01",-12731,-12731,1.0,1
"05/16/2022, 12:22:04",-12898,-12898,1.0,1
"05/16/2022, 12:22:08",-13104,-13104,1.0,1
"05/16/2022, 12:22:11",-13352,-13352,1.0,1
"05/16/2022, 12:22:14",-13523,-13523,1.0,1
"05/16/2022, 12:22:17",-13657,-13657,1.0,1
"05/16/2022, 12:22:20",-13857,-13857,1.0,1
"05/16/2022, 12:22:20",0,0,1.0,1
"05/16/2022, 12:22:23",-13910,-13910,1.0,1
"05/16/2022, 12:22:26",-14086,-14086,1.0,1
"05/16/2022, 12:22:29",-14279,-14279,1.0,1
"05/16/2022, 12:22:33",-14519,-14519,1.0,1
"05/16/2022, 12:22:36",-14559,-14559,1.0,1
"05/16/2022, 12:22:40",-14601,-14601,1.0,1
"05/16/2022, 12:22:43",-14642,-14642,1.0,1
"05/16/2022, 12:22:47",-14806,-14806,1.0,1
"05/16/2022, 12:22:50",-15002,-15002,1.0,1
"05/16/2022, 12:22:54",-15266,-15266,1.0,1
"05/16/2022, 12:22:58",-15511,-15511,1.0,1
"05/16/2022, 12:23:02",-15733,-15733,1.0,1
"05/16/2022, 12:23:06",-15989,-15989,1.0,1
"05/16/2022, 12:23:10",-16250,-16250,1.0,1
"05/16/2022, 12:23:14",-16489,-16489,1.0,1
"05/16/2022, 12:23:19",-16827,-16827,1.0,1
"05/16/2022, 12:23:23",-17104,-17104,1.0,1
"05/16/2022, 12:23:28",-17398,-17398,1.0,1
"05/16/2022, 12:23:33",-17702,-17702,1.0,1
"05/16/2022, 12:23:38",-18091,-18091,1.0,1
"05/16/2022, 12:23:44",-18175,-18175,1.0,1
"05/16/2022, 12:23:49",-18238,-18238,1.0,1
"05/16/2022, 12:23:55",-18529,-18529,1.0,1
"05/16/2022, 12:24:00",-18804,-18804,1.0,1
"05/16/2022, 12:24:07",-19120,-19120,1.0,1
"05/16/2022, 12:24:13",-19439,-19439,1.0,1
"05/16/2022, 12:24:19",-19837,-19837,1.0,1
"05/16/2022, 12:24:26",-20337,-20337,1.0,1
"05/16/2022, 12:24:33",-20742,-20742,1.0,1
"05/16/2022, 12:24:42",-21192,-21192,1.0,1
"05/16/2022, 12:24:50",-21621,-21621,1.0,1
"05/16/2022, 12:24:58",-21722,-21722,1.0,1
"05/16/2022, 12:25:07",-22223,-22223,1.0,1
"05/16/2022, 12:25:17",-22583,-22583,1.0,1
"05/16/2022, 12:25:26",-23226,-23226,1.0,1
"05/16/2022, 12:25:36",-23885,-23885,1.0,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"05/16/2022, 12:26:33",-26562,-26562,1.0,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"05/16/2022, 12:27:09",-27404,-27404,1.0,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"05/16/2022, 12:27:48",-27404,-27404,1.0,1
time,sfe,ssip,rfip,type
"05/16/2022, 12:28:03",-27404,-27404,1.0,1
time,sfe,ssip,rfip,type
"05/16/2022, 12:28:18",-27404,-27404,1.0,1
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
time,sfe,ssip,rfip,type
"05/16/2022, 14:27:22",-2,-2,1.0,0
"05/16/2022, 14:27:25",-2,-2,1.0,0
"05/16/2022, 14:27:28",-12,-5,1.0,0
"05/16/2022, 14:27:31",-14,-6,1.0,0
"05/16/2022, 14:27:34",-20,-9,1.0,0
"05/16/2022, 14:27:37",-24,-10,1.0,0
"05/16/2022, 14:27:40",-30,-10,1.0,0
"05/16/2022, 14:27:43",-34,-10,1.0,0
"05/16/2022, 14:27:46",-38,-10,1.0,0
"05/16/2022, 14:27:49",-40,-10,1.0,0
"05/16/2022, 14:27:52",-46,-10,1.0,0
"05/16/2022, 14:27:55",-52,-10,1.0,0
"05/16/2022, 14:27:58",-58,-10,1.0,0
"05/16/2022, 14:28:01",-58,-10,1.0,0
"05/16/2022, 14:28:04",-62,-10,1.0,0
"05/16/2022, 14:28:07",-66,-10,1.0,0
"05/16/2022, 14:28:10",-70,-10,1.0,0
"05/16/2022, 14:28:13",-72,-10,1.0,0
"05/16/2022, 14:28:16",-76,-10,1.0,0
"05/16/2022, 14:28:19",-78,-10,1.0,0
"05/16/2022, 14:28:22",-84,-10,1.0,0
"05/16/2022, 14:28:25",-84,-10,1.0,0
"05/16/2022, 14:28:28",-84,-10,1.0,0
"05/16/2022, 14:28:31",-88,-10,1.0,0
"05/16/2022, 14:28:34",-88,-10,1.0,0
"05/16/2022, 14:28:37",-88,-10,1.0,0
"05/16/2022, 14:28:40",-88,-10,1.0,0
"05/16/2022, 14:28:43",-90,-10,1.0,0
"05/16/2022, 14:28:46",-90,-10,1.0,0
"05/16/2022, 14:28:49",-90,-10,1.0,0
"05/16/2022, 14:28:52",-90,-10,1.0,0
"05/16/2022, 14:28:55",-90,-10,1.0,0
"05/16/2022, 14:28:58",-90,-10,1.0,0
"05/16/2022, 14:29:01",-90,-10,1.0,0
"05/16/2022, 14:29:04",-90,-10,1.0,0
"05/16/2022, 14:29:07",-90,-10,1.0,0
"05/16/2022, 14:29:10",-90,-10,1.0,0
"05/16/2022, 14:29:13",-90,-10,1.0,0
"05/16/2022, 14:29:16",-90,-10,1.0,0
"05/16/2022, 14:29:19",-90,-10,1.0,0
"05/16/2022, 14:29:22",-90,-10,1.0,0
"05/16/2022, 14:29:25",-90,-10,1.0,0
"05/16/2022, 14:29:28",-90,-10,1.0,0
"05/16/2022, 14:29:31",-90,-10,1.0,0
"05/16/2022, 14:29:34",-90,-10,1.0,0
"05/16/2022, 14:29:37",-90,-10,1.0,0
"05/16/2022, 14:29:40",-90,-10,1.0,0
"05/16/2022, 14:29:43",-90,-10,1.0,0
"05/16/2022, 14:29:46",-90,-10,1.0,0
"05/16/2022, 14:29:49",-90,-10,1.0,0
"05/16/2022, 14:29:52",-90,-10,1.0,0
"05/16/2022, 14:29:55",-90,-10,1.0,0
"05/16/2022, 14:29:58",-90,-10,1.0,0
"05/16/2022, 14:30:01",-90,-10,1.0,0
"05/16/2022, 14:30:04",-90,-10,1.0,0
"05/16/2022, 14:30:07",0,0,1.0,0
"05/16/2022, 14:30:10",-90,-10,1.0,0
"05/16/2022, 14:30:13",-90,-10,1.0,0
"05/16/2022, 14:30:16",-90,-10,1.0,0
"05/16/2022, 14:30:19",-90,-10,1.0,0
"05/16/2022, 14:30:22",-90,-10,1.0,0
"05/16/2022, 14:30:25",-90,-10,1.0,0
"05/16/2022, 14:30:28",-90,-10,1.0,0
"05/16/2022, 14:30:31",-90,-10,1.0,0
"05/16/2022, 14:30:34",-90,-10,1.0,0
"05/16/2022, 14:30:37",-90,-10,1.0,0
"05/16/2022, 14:30:40",-90,-10,1.0,0
"05/16/2022, 14:30:43",-90,-10,1.0,0
"05/16/2022, 14:30:46",-90,-10,1.0,0
"05/16/2022, 14:30:49",-90,-10,1.0,0
"05/16/2022, 14:30:52",-90,-10,1.0,0
"05/16/2022, 14:30:55",-90,-10,1.0,0
"05/16/2022, 14:30:58",-90,-10,1.0,0
"05/16/2022, 14:31:01",-90,-10,1.0,0
"05/16/2022, 14:31:04",-90,-10,1.0,0
"05/16/2022, 14:31:07",-90,-10,1.0,0
"05/16/2022, 14:31:10",-90,-10,1.0,0
"05/16/2022, 14:31:13",-90,-10,1.0,0
"05/16/2022, 14:31:16",-90,-10,1.0,0
"05/16/2022, 14:31:19",-90,-10,1.0,0
"05/16/2022, 14:31:22",-90,-10,1.0,0
"05/16/2022, 14:31:25",-90,-10,1.0,0
"05/16/2022, 14:31:28",-90,-10,1.0,0
"05/16/2022, 14:31:31",-90,-10,1.0,0
"05/16/2022, 14:31:34",-90,-10,1.0,0
"05/16/2022, 14:31:37",-90,-10,1.0,0
"05/16/2022, 14:31:40",-90,-10,1.0,0
"05/16/2022, 14:31:43",-90,-10,1.0,0
"05/16/2022, 14:31:46",-90,-10,1.0,0
